Test Epoch:48 Total Step:7644 Loss:1.5519 Acc:0.0498 Token Acc:0.3301 Seq Acc:0.0000
Test Epoch:49 Total Step:7800 Loss:1.5503 Acc:0.0514 Token Acc:0.3306 Seq Acc:0.0000
Test Epoch:50 Total Step:7956 Loss:1.5500 Acc:0.0654 Token Acc:0.3299 Seq Acc:0.0000
Test Epoch:51 Total Step:8112 Loss:1.5500 Acc:0.0671 Token Acc:0.3308 Seq Acc:0.0000
Test Epoch:52 Total Step:8268 Loss:1.5498 Acc:0.0654 Token Acc:0.3303 Seq Acc:0.0000
Test Epoch:53 Total Step:8424 Loss:1.5498 Acc:0.0781 Token Acc:0.3303 Seq Acc:0.0000
Test Epoch:54 Total Step:8580 Loss:1.5494 Acc:0.0000 Token Acc:0.3292 Seq Acc:0.0000
Test Epoch:55 Total Step:8736 Loss:1.5499 Acc:0.0514 Token Acc:0.3304 Seq Acc:0.0000
Test Epoch:56 Total Step:8892 Loss:1.5492 Acc:0.0781 Token Acc:0.3305 Seq Acc:0.0000
Test Epoch:57 Total Step:9048 Loss:1.5495 Acc:0.0781 Token Acc:0.3304 Seq Acc:0.0000
Test Epoch:58 Total Step:9204 Loss:1.5484 Acc:0.0781 Token Acc:0.3327 Seq Acc:0.0000
Test Epoch:59 Total Step:9360 Loss:1.5488 Acc:0.0781 Token Acc:0.3304 Seq Acc:0.0000
Test Epoch:60 Total Step:9516 Loss:1.5499 Acc:0.0386 Token Acc:0.3306 Seq Acc:0.0000
Test Epoch:61 Total Step:9672 Loss:1.5489 Acc:0.0514 Token Acc:0.3278 Seq Acc:0.0000
Test Epoch:62 Total Step:9828 Loss:1.5485 Acc:0.0781 Token Acc:0.3304 Seq Acc:0.0000
Test Epoch:63 Total Step:9984 Loss:1.5494 Acc:0.0781 Token Acc:0.3304 Seq Acc:0.0000
Test Epoch:64 Total Step:10140 Loss:1.5496 Acc:0.0781 Token Acc:0.3308 Seq Acc:0.0000
Test Epoch:65 Total Step:10296 Loss:1.5487 Acc:0.0625 Token Acc:0.3307 Seq Acc:0.0000
Test Epoch:66 Total Step:10452 Loss:1.5497 Acc:0.0514 Token Acc:0.3274 Seq Acc:0.0000
Test Epoch:67 Total Step:10608 Loss:1.5491 Acc:0.0781 Token Acc:0.3299 Seq Acc:0.0000
Test Epoch:68 Total Step:10764 Loss:1.5482 Acc:0.0781 Token Acc:0.3319 Seq Acc:0.0000
Test Epoch:69 Total Step:10920 Loss:1.5486 Acc:0.0685 Token Acc:0.3303 Seq Acc:0.0000
Test Epoch:70 Total Step:11076 Loss:1.5494 Acc:0.0669 Token Acc:0.3305 Seq Acc:0.0000
Test Epoch:71 Total Step:11232 Loss:1.5500 Acc:0.0781 Token Acc:0.3309 Seq Acc:0.0000
Test Epoch:72 Total Step:11388 Loss:1.5502 Acc:0.0781 Token Acc:0.3306 Seq Acc:0.0000
Test Epoch:73 Total Step:11544 Loss:1.5486 Acc:0.0543 Token Acc:0.3302 Seq Acc:0.0000
Test Epoch:74 Total Step:11700 Loss:1.5497 Acc:0.0781 Token Acc:0.3308 Seq Acc:0.0000
Test Epoch:75 Total Step:11856 Loss:1.5483 Acc:0.0781 Token Acc:0.3318 Seq Acc:0.0000
Test Epoch:76 Total Step:12012 Loss:1.5485 Acc:0.0781 Token Acc:0.3305 Seq Acc:0.0000
Test Epoch:77 Total Step:12168 Loss:1.5485 Acc:0.0625 Token Acc:0.3322 Seq Acc:0.0000
Test Epoch:78 Total Step:12324 Loss:1.5495 Acc:0.0721 Token Acc:0.3312 Seq Acc:0.0000
Test Epoch:79 Total Step:12480 Loss:1.5494 Acc:0.0781 Token Acc:0.3310 Seq Acc:0.0000
Test Epoch:80 Total Step:12636 Loss:1.5492 Acc:0.0654 Token Acc:0.3305 Seq Acc:0.0000
Test Epoch:81 Total Step:12792 Loss:1.5495 Acc:0.0781 Token Acc:0.3304 Seq Acc:0.0000
Test Epoch:82 Total Step:12948 Loss:1.5495 Acc:0.0588 Token Acc:0.3295 Seq Acc:0.0000
Test Epoch:83 Total Step:13104 Loss:1.5489 Acc:0.0654 Token Acc:0.3308 Seq Acc:0.0000
Test Epoch:84 Total Step:13260 Loss:1.5492 Acc:0.0781 Token Acc:0.3305 Seq Acc:0.0000
Test Epoch:85 Total Step:13416 Loss:1.5492 Acc:0.0654 Token Acc:0.3304 Seq Acc:0.0000
Test Epoch:86 Total Step:13572 Loss:1.5499 Acc:0.0679 Token Acc:0.3308 Seq Acc:0.0000
Test Epoch:87 Total Step:13728 Loss:1.5477 Acc:0.0445 Token Acc:0.3308 Seq Acc:0.0000
Test Epoch:88 Total Step:13884 Loss:1.5498 Acc:0.0781 Token Acc:0.3306 Seq Acc:0.0000
Test Epoch:89 Total Step:14040 Loss:1.5486 Acc:0.0654 Token Acc:0.3306 Seq Acc:0.0000
Test Epoch:90 Total Step:14196 Loss:1.5501 Acc:0.0973 Token Acc:0.3305 Seq Acc:0.0000
Test Epoch:91 Total Step:14352 Loss:1.5489 Acc:0.0654 Token Acc:0.3309 Seq Acc:0.0000
Test Epoch:92 Total Step:14508 Loss:1.5497 Acc:0.0543 Token Acc:0.3309 Seq Acc:0.0000
Test Epoch:93 Total Step:14664 Loss:1.5490 Acc:0.0559 Token Acc:0.3309 Seq Acc:0.0000
Test Epoch:94 Total Step:14820 Loss:1.5484 Acc:0.0654 Token Acc:0.3308 Seq Acc:0.0000
Test Epoch:95 Total Step:14976 Loss:1.5476 Acc:0.0781 Token Acc:0.3322 Seq Acc:0.0000
Test Epoch:96 Total Step:15132 Loss:1.5502 Acc:0.0654 Token Acc:0.3309 Seq Acc:0.0000
Test Epoch:97 Total Step:15288 Loss:1.5482 Acc:0.0973 Token Acc:0.3311 Seq Acc:0.0000
Test Epoch:98 Total Step:15444 Loss:1.5492 Acc:0.0654 Token Acc:0.3309 Seq Acc:0.0000
Test Epoch:99 Total Step:15600 Loss:1.5480 Acc:0.0654 Token Acc:0.3309 Seq Acc:0.0000
Test Epoch:100 Total Step:15756 Loss:1.5473 Acc:0.0654 Token Acc:0.3314 Seq Acc:0.0000
Test Epoch:101 Total Step:15912 Loss:1.5498 Acc:0.0781 Token Acc:0.3306 Seq Acc:0.0000
Test Epoch:102 Total Step:16068 Loss:1.5496 Acc:0.0781 Token Acc:0.3305 Seq Acc:0.0000
Test Epoch:103 Total Step:16224 Loss:1.5498 Acc:0.0781 Token Acc:0.3305 Seq Acc:0.0000
Test Epoch:104 Total Step:16380 Loss:1.5498 Acc:0.0781 Token Acc:0.3309 Seq Acc:0.0000
Test Epoch:105 Total Step:16536 Loss:1.5460 Acc:0.0781 Token Acc:0.3290 Seq Acc:0.0000
Test Epoch:106 Total Step:16692 Loss:1.5463 Acc:0.0721 Token Acc:0.3316 Seq Acc:0.0000
Test Epoch:107 Total Step:16848 Loss:1.5448 Acc:0.0781 Token Acc:0.3324 Seq Acc:0.0000
Test Epoch:108 Total Step:17004 Loss:1.5467 Acc:0.0781 Token Acc:0.3317 Seq Acc:0.0000
Test Epoch:109 Total Step:17160 Loss:1.5463 Acc:0.0781 Token Acc:0.3323 Seq Acc:0.0000
Test Epoch:110 Total Step:17316 Loss:1.5476 Acc:0.0654 Token Acc:0.3322 Seq Acc:0.0000
Test Epoch:111 Total Step:17472 Loss:1.5449 Acc:0.0781 Token Acc:0.3322 Seq Acc:0.0000
Test Epoch:112 Total Step:17628 Loss:1.5462 Acc:0.0514 Token Acc:0.3301 Seq Acc:0.0000
Test Epoch:113 Total Step:17784 Loss:1.5462 Acc:0.0625 Token Acc:0.3311 Seq Acc:0.0000
Test Epoch:114 Total Step:17940 Loss:1.5454 Acc:0.0734 Token Acc:0.3319 Seq Acc:0.0000
Test Epoch:115 Total Step:18096 Loss:1.5457 Acc:0.0891 Token Acc:0.3320 Seq Acc:0.0000
Test Epoch:116 Total Step:18252 Loss:1.5465 Acc:0.0781 Token Acc:0.3319 Seq Acc:0.0000
Test Epoch:117 Total Step:18408 Loss:1.5460 Acc:0.0625 Token Acc:0.3317 Seq Acc:0.0000
Test Epoch:118 Total Step:18564 Loss:1.5465 Acc:0.0781 Token Acc:0.3319 Seq Acc:0.0000
Test Epoch:119 Total Step:18720 Loss:1.5440 Acc:0.0654 Token Acc:0.3329 Seq Acc:0.0000
Test Epoch:120 Total Step:18876 Loss:1.5476 Acc:0.0781 Token Acc:0.3320 Seq Acc:0.0000
Test Epoch:121 Total Step:19032 Loss:1.5460 Acc:0.0781 Token Acc:0.3319 Seq Acc:0.0000
Test Epoch:122 Total Step:19188 Loss:1.5441 Acc:0.0781 Token Acc:0.3322 Seq Acc:0.0000
Test Epoch:123 Total Step:19344 Loss:1.5456 Acc:0.0654 Token Acc:0.3322 Seq Acc:0.0000
Test Epoch:124 Total Step:19500 Loss:1.5455 Acc:0.0654 Token Acc:0.3320 Seq Acc:0.0000
Test Epoch:125 Total Step:19656 Loss:1.5447 Acc:0.0654 Token Acc:0.3326 Seq Acc:0.0000
Test Epoch:126 Total Step:19812 Loss:1.5452 Acc:0.0514 Token Acc:0.3320 Seq Acc:0.0000
Test Epoch:127 Total Step:19968 Loss:1.5446 Acc:0.0654 Token Acc:0.3327 Seq Acc:0.0000
Test Epoch:128 Total Step:20124 Loss:1.5463 Acc:0.0625 Token Acc:0.3317 Seq Acc:0.0000
Test Epoch:129 Total Step:20280 Loss:1.5476 Acc:0.0781 Token Acc:0.3319 Seq Acc:0.0000
Test Epoch:130 Total Step:20436 Loss:1.5441 Acc:0.0904 Token Acc:0.3315 Seq Acc:0.0000
Test Epoch:131 Total Step:20592 Loss:1.5458 Acc:0.0891 Token Acc:0.3322 Seq Acc:0.0000
Test Epoch:132 Total Step:20748 Loss:1.5464 Acc:0.0781 Token Acc:0.3323 Seq Acc:0.0000
Test Epoch:133 Total Step:20904 Loss:1.5447 Acc:0.0606 Token Acc:0.3322 Seq Acc:0.0000
Test Epoch:134 Total Step:21060 Loss:1.5449 Acc:0.0606 Token Acc:0.3319 Seq Acc:0.0000
Test Epoch:135 Total Step:21216 Loss:1.5450 Acc:0.0654 Token Acc:0.3322 Seq Acc:0.0000
Test Epoch:136 Total Step:21372 Loss:1.5459 Acc:0.0973 Token Acc:0.3320 Seq Acc:0.0000
Test Epoch:137 Total Step:21528 Loss:1.5464 Acc:0.0734 Token Acc:0.3316 Seq Acc:0.0000
Test Epoch:138 Total Step:21684 Loss:1.5473 Acc:0.0781 Token Acc:0.3321 Seq Acc:0.0000
Test Epoch:139 Total Step:21840 Loss:1.5477 Acc:0.0781 Token Acc:0.3322 Seq Acc:0.0000
Test Epoch:140 Total Step:21996 Loss:1.5447 Acc:0.0781 Token Acc:0.3324 Seq Acc:0.0000
Test Epoch:141 Total Step:22152 Loss:1.5447 Acc:0.0781 Token Acc:0.3327 Seq Acc:0.0000
Test Epoch:142 Total Step:22308 Loss:1.5464 Acc:0.0781 Token Acc:0.3322 Seq Acc:0.0000
Test Epoch:143 Total Step:22464 Loss:1.5462 Acc:0.0781 Token Acc:0.3325 Seq Acc:0.0000
Test Epoch:144 Total Step:22620 Loss:1.5437 Acc:0.0654 Token Acc:0.3326 Seq Acc:0.0000
Test Epoch:145 Total Step:22776 Loss:1.5468 Acc:0.0891 Token Acc:0.3321 Seq Acc:0.0000
Test Epoch:146 Total Step:22932 Loss:1.5445 Acc:0.0781 Token Acc:0.3327 Seq Acc:0.0000
Test Epoch:147 Total Step:23088 Loss:1.5462 Acc:0.0891 Token Acc:0.3323 Seq Acc:0.0000
Test Epoch:148 Total Step:23244 Loss:1.5460 Acc:0.0781 Token Acc:0.3321 Seq Acc:0.0000
Test Epoch:149 Total Step:23400 Loss:1.5458 Acc:0.0891 Token Acc:0.3322 Seq Acc:0.0000
Test Epoch:150 Total Step:23556 Loss:1.5451 Acc:0.0891 Token Acc:0.3327 Seq Acc:0.0000
Test Epoch:151 Total Step:23712 Loss:1.5462 Acc:0.0781 Token Acc:0.3322 Seq Acc:0.0000
Test Epoch:152 Total Step:23868 Loss:1.5438 Acc:0.0606 Token Acc:0.3325 Seq Acc:0.0000
Test Epoch:153 Total Step:24024 Loss:1.5458 Acc:0.0891 Token Acc:0.3321 Seq Acc:0.0000
Test Epoch:154 Total Step:24180 Loss:1.5457 Acc:0.0654 Token Acc:0.3324 Seq Acc:0.0000
Test Epoch:155 Total Step:24336 Loss:1.5458 Acc:0.0781 Token Acc:0.3326 Seq Acc:0.0000
Test Epoch:156 Total Step:24492 Loss:1.5460 Acc:0.0781 Token Acc:0.3326 Seq Acc:0.0000
Test Epoch:157 Total Step:24648 Loss:1.5436 Acc:0.0654 Token Acc:0.3331 Seq Acc:0.0000
Test Epoch:158 Total Step:24804 Loss:1.5438 Acc:0.0654 Token Acc:0.3329 Seq Acc:0.0000
Test Epoch:159 Total Step:24960 Loss:1.5433 Acc:0.0654 Token Acc:0.3334 Seq Acc:0.0000
Test Epoch:160 Total Step:25116 Loss:1.5439 Acc:0.0654 Token Acc:0.3333 Seq Acc:0.0000
Test Epoch:161 Total Step:25272 Loss:1.5435 Acc:0.0781 Token Acc:0.3333 Seq Acc:0.0000
Test Epoch:162 Total Step:25428 Loss:1.5430 Acc:0.0654 Token Acc:0.3334 Seq Acc:0.0000
Test Epoch:163 Total Step:25584 Loss:1.5430 Acc:0.0781 Token Acc:0.3319 Seq Acc:0.0000
Test Epoch:164 Total Step:25740 Loss:1.5432 Acc:0.0763 Token Acc:0.3333 Seq Acc:0.0000
Test Epoch:165 Total Step:25896 Loss:1.5436 Acc:0.0781 Token Acc:0.3330 Seq Acc:0.0000
Test Epoch:166 Total Step:26052 Loss:1.5437 Acc:0.0654 Token Acc:0.3332 Seq Acc:0.0000
Test Epoch:167 Total Step:26208 Loss:1.5429 Acc:0.0781 Token Acc:0.3329 Seq Acc:0.0000
Test Epoch:168 Total Step:26364 Loss:1.5427 Acc:0.0654 Token Acc:0.3333 Seq Acc:0.0000
Test Epoch:169 Total Step:26520 Loss:1.5432 Acc:0.0737 Token Acc:0.3328 Seq Acc:0.0000
